x0000,y0000,x0001,y0001
4.085078643,-136.0627744,4.085078643,-112.4444187,
4.085914629,-132.3787756,4.085914629,-103.7609155,
4.086749008,-137.309434,4.086749008,-104.46476,
4.087581788,-155.2342538,4.087581788,-116.0626685,
4.088412974,-148.0349824,4.088412974,-119.1823207,
4.089242572,-135.789735,4.089242572,-103.152702,
4.090070588,-130.1749714,4.090070588,-99.58600826,
4.090897029,-133.2666774,4.090897029,-105.0921434,
4.0917219,-140.2141788,4.0917219,-127.6383387,
4.092545208,-139.9643271,4.092545208,-108.8376482,
4.093366957,-136.1916538,4.093366957,-103.633902,
4.094187155,-139.1637775,4.094187155,-108.0778556,
4.095005806,-143.6589836,4.095005806,-119.1197301,
4.095822917,-132.690757,4.095822917,-101.7259459,
4.096638494,-124.6410672,4.096638494,-94.4718169,
4.097452542,-127.1075515,4.097452542,-96.43054956,
4.098265067,-139.8921096,4.098265067,-107.3908038,
4.099076075,-140.4323901,4.099076075,-110.5434599,
4.099885571,-129.3743469,4.099885571,-98.23884149,
4.100693561,-128.491432,4.100693561,-97.16945446,
4.10150005,-134.7092794,4.10150005,-105.2151001,
4.102305045,-135.6159291,4.102305045,-111.3961154,
4.10310855,-136.9421044,4.10310855,-109.6889358,
4.103910572,-140.3652711,4.103910572,-109.1798837,
4.104711115,-131.5003262,4.104711115,-108.3702057,
4.105510185,-126.1773466,4.105510185,-105.8417016,
4.106307787,-130.0404733,4.106307787,-106.4487704,
4.107103928,-133.4031264,4.107103928,-103.1597984,
4.107898611,-140.1071835,4.107898611,-107.5037094,
4.108691844,-137.95678,4.108691844,-122.8201721,
4.10948363,-145.1194257,4.10948363,-111.8821778,
4.110273975,-131.8926944,4.110273975,-99.6722649,
4.111062884,-131.1145012,4.111062884,-99.86964767,
4.111850363,-136.1241225,4.111850363,-108.2018473,
4.112636416,-143.1188548,4.112636416,-124.6789693,
4.11342105,-145.3366141,4.11342105,-107.2282574,
4.114204268,-141.8766123,4.114204268,-105.2438048,
4.114986077,-140.5008742,4.114986077,-112.5338515,
4.11576648,-136.6540536,4.11576648,-109.1914446,
4.116545484,-127.4576103,4.116545484,-95.0994703,
4.117323093,-123.613413,4.117323093,-91.13771997,
4.118099312,-127.6658502,4.118099312,-95.83045537,
4.118874146,-137.3863046,4.118874146,-108.6635904,
4.119647601,-138.9793522,4.119647601,-109.9630246,
4.12041968,-133.5460586,4.12041968,-105.3518886,
4.121190389,-134.6448676,4.121190389,-107.852766,
4.121959733,-142.6140111,4.121959733,-117.8200292,
4.122727716,-152.8327946,4.122727716,-110.5936614,
4.123494344,-134.7162462,4.123494344,-99.50662697,
4.124259621,-132.2253364,4.124259621,-99.1355198,
4.125023551,-137.6701633,4.125023551,-107.8333456,
4.125786141,-149.8199424,4.125786141,-125.3669419,
4.126547393,-140.3299436,4.126547393,-125.6813414,
4.127307314,-136.9294892,4.127307314,-122.3310718,
4.128065907,-141.2145553,4.128065907,-124.1621711,
4.128823177,-146.4804599,4.128823177,-113.0266738,
4.12957913,-126.4380986,4.12957913,-97.33895627,
4.130333768,-121.1506393,4.130333768,-92.84361877,
4.131087098,-125.3107992,4.131087098,-97.37992533,
4.131839123,-137.6017791,4.131839123,-114.1488784,
4.132589849,-139.0159356,4.132589849,-109.8767226,
4.133339279,-133.691371,4.133339279,-102.1390197,
4.134087417,-135.6690016,4.134087417,-104.0373528,
4.13483427,-142.8707543,4.13483427,-115.5306063,
4.13557984,-131.5268014,4.13557984,-99.40912745,
4.136324132,-121.1313026,4.136324132,-89.09797138,
4.137067151,-120.4625078,4.137067151,-88.56297433,
4.137808901,-129.2635417,4.137808901,-97.34315971,
4.138549386,-149.1610884,4.138549386,-122.0114637,
4.139288611,-136.8678432,4.139288611,-107.6396636,
4.14002658,-135.6968951,4.14002658,-105.1856552,
4.140763297,-141.7609026,4.140763297,-111.2420774,
4.141498766,-153.8978709,4.141498766,-118.4737079,
4.142232992,-141.4890695,4.142232992,-104.4230886,
4.142965978,-131.0912259,4.142965978,-98.38157691,
4.14369773,-132.0021244,4.14369773,-101.8823388,
4.144428251,-142.257551,4.144428251,-116.9070195,
4.145157545,-141.3944394,4.145157545,-114.8765423,
4.145885616,-134.5465678,4.145885616,-107.0647335,
4.146612469,-134.9127635,4.146612469,-108.2520499,
4.147338107,-139.1957278,4.147338107,-118.7207414,
4.148062535,-133.8102266,4.148062535,-100.9294248,
4.148785757,-120.6803594,4.148785757,-89.83014935,
4.149507776,-119.3400126,4.149507776,-88.91647709,
4.150228597,-127.8202803,4.150228597,-97.77096166,
4.150948224,-151.2491349,4.150948224,-128.9281629,
4.15166666,-153.5291364,4.15166666,-132.1457794,
4.152383909,-142.0668082,4.152383909,-124.4525814,
4.153099976,-127.7216544,4.153099976,-107.6795273,
4.153814864,-123.9078496,4.153814864,-105.049494,
4.154528578,-136.7010274,4.154528578,-105.2374373,
4.15524112,-127.1710661,4.15524112,-95.34298751,
4.155952495,-130.4998918,4.155952495,-98.41799076,
4.156662707,-150.7615247,4.156662707,-111.8868771,
4.15737176,-139.1365357,4.15737176,-107.2242276,
4.158079656,-130.9496093,4.158079656,-98.59850557,
4.158786401,-134.0252086,4.158786401,-99.66753958,
4.159491997,-148.5204573,4.159491997,-111.0650161,
4.160196449,-135.8850808,4.160196449,-115.6170199,
4.16089976,-131.5027404,4.16089976,-104.9644508,
4.161601934,-130.465047,4.161601934,-103.4914362,
4.162302975,-134.0841777,4.162302975,-109.934731,
4.163002885,-135.6025751,4.163002885,-112.9701563,
4.16370167,-131.6904419,4.16370167,-102.5538872,
4.164399332,-130.7986329,4.164399332,-99.29590815,
4.165095875,-136.3702333,4.165095875,-104.4623725,
4.165791302,-143.3690609,4.165791302,-118.7898546,
4.166485618,-159.5967679,4.166485618,-111.1314996,
4.167178826,-141.7663802,4.167178826,-103.1447609,
4.167870929,-144.4491426,4.167870929,-105.8060632,
4.168561931,-149.1516208,4.168561931,-118.4735434,
4.169251835,-150.3820955,4.169251835,-118.5501573,
4.169940644,-138.7181918,4.169940644,-111.2946003,
4.170628363,-135.2285062,4.170628363,-111.4124551,
4.171314995,-136.1049651,4.171314995,-120.4071812,
4.172000543,-134.9565896,4.172000543,-113.4621914,
4.17268501,-130.0620084,4.17268501,-102.6010737,
4.173368401,-130.2896083,4.173368401,-101.1667966,
4.174050717,-137.4621621,4.174050717,-108.6950923,
4.174731964,-138.2876295,4.174731964,-120.988499,
4.175412143,-127.6846614,4.175412143,-107.0835852,
4.176091259,-123.6114998,4.176091259,-102.5614031,
4.176769315,-129.0734795,4.176769315,-106.8091361,
4.177446313,-144.9367637,4.177446313,-121.2077652,
4.178122258,-136.3544874,4.178122258,-116.6733035,
4.178797152,-137.1441991,4.178797152,-108.7799466,
4.179471,-147.0310805,4.179471,-111.0855293,
4.180143803,-138.6573395,4.180143803,-123.2149248,
4.180815566,-140.1610551,4.180815566,-131.9655111,
4.181486291,-139.157774,4.181486291,-125.6667004,
4.182155982,-136.8786812,4.182155982,-123.0328908,
4.182824642,-135.3444737,4.182824642,-120.0122279,
4.183492274,-151.536678,4.183492274,-112.2576796,
4.184158881,-126.9619119,4.184158881,-97.03426388,
4.184824466,-123.893272,4.184824466,-94.2472767,
4.185489033,-129.8832642,4.185489033,-100.4704775,
4.186152585,-145.3699536,4.186152585,-118.867942,
4.186815124,-142.2592828,4.186815124,-127.5713047,
4.187476655,-136.6523182,4.187476655,-121.7108023,
4.188137179,-137.6140946,4.188137179,-131.6540461,
4.1887967,-143.7298766,4.1887967,-121.5276521,
4.189455221,-139.0542619,4.189455221,-111.2826008,
4.190112745,-132.3668131,4.190112745,-106.071108,
4.190769275,-132.1622731,4.190769275,-107.4806294,
4.191424813,-135.2232454,4.191424813,-115.6683424,
4.192079364,-143.5992095,4.192079364,-116.6574115,
4.19273293,-140.1432115,4.19273293,-107.3200596,
4.193385514,-137.5956445,4.193385514,-106.825754,
4.194037119,-141.535929,4.194037119,-114.2796342,
4.194687748,-149.9224923,4.194687748,-122.2412708,
4.195337403,-169.3403308,4.195337403,-119.0410251,
4.195986088,-141.094701,4.195986088,-114.417676,
4.196633805,-126.1384511,4.196633805,-106.7876682,
4.197280558,-122.4005881,4.197280558,-104.0101028,
4.197926349,-128.9169082,4.197926349,-111.9115479,
4.198571182,-136.4586811,4.198571182,-107.943705,
4.199215058,-134.2129154,4.199215058,-108.8996382,
4.199857981,-140.0392883,4.199857981,-117.2324678,
4.200499954,-146.2978762,4.200499954,-116.4176606,
4.201140979,-142.1732818,4.201140979,-106.8528541,
4.201781059,-141.3072937,4.201781059,-107.0890159,
4.202420198,-148.8849831,4.202420198,-115.7456122,
4.203058397,-140.8782554,4.203058397,-122.269967,
4.20369566,-136.7642375,4.20369566,-119.9791302,
4.204331989,-136.539971,4.204331989,-119.8071891,
4.204967387,-139.027427,4.204967387,-126.6240418,
4.205601857,-140.0405659,4.205601857,-119.2089461,
4.206235401,-133.8534568,4.206235401,-103.436339,
4.206868022,-130.4012493,4.206868022,-99.03180141,
4.207499723,-136.1307737,4.207499723,-103.6957559,
4.208130507,-158.9384698,4.208130507,-118.5463164,
4.208760376,-142.5518184,4.208760376,-115.3113921,
4.209389332,-138.3463913,4.209389332,-108.5419171,
4.21001738,-142.7800279,4.21001738,-110.4900516,
4.21064452,-143.3540747,4.21064452,-119.2541903,
4.211270756,-138.7413636,4.211270756,-108.3013747,
4.21189609,-130.6180832,4.21189609,-99.71736092,
4.212520525,-128.513666,4.212520525,-99.9381246,
4.213144063,-131.1162309,4.213144063,-108.6078692,
4.213766708,-136.148482,4.213766708,-119.6469354,
4.214388461,-135.5013305,4.214388461,-102.0916522,
4.215009325,-128.6393118,4.215009325,-99.46704047,
4.215629303,-132.2303597,4.215629303,-106.445986,
4.216248397,-135.0132258,4.216248397,-112.7558465,
4.21686661,-121.5822351,4.21686661,-98.34741492,
4.217483944,-117.5005884,4.217483944,-93.87385416,
4.218100402,-122.6264087,4.218100402,-98.4858978,
4.218715986,-140.2543828,4.218715986,-116.7783637,
4.219330699,-139.335311,4.219330699,-110.6829756,
4.219944543,-136.2841783,4.219944543,-104.3185094,
4.22055752,-139.3005983,4.22055752,-106.5761432,
4.221169634,-151.4007547,4.221169634,-120.4555176,
4.221780886,-136.1517966,4.221780886,-110.9906793,
4.222391279,-126.5027122,4.222391279,-101.3228995,
4.223000815,-126.5208233,4.223000815,-101.0025148,
4.223609497,-137.5596872,4.223609497,-110.3244509,
4.224217327,-142.8435627,4.224217327,-129.055914,
4.224824307,-138.4122321,4.224824307,-112.9180762,
4.225430441,-135.667564,4.225430441,-109.7900541,
4.226035729,-137.4056036,4.226035729,-115.7689829,
4.226640175,-139.2253208,4.226640175,-125.8783493,
4.227243782,-132.8032775,4.227243782,-106.0102527,
4.22784655,-128.1082012,4.22784655,-100.62871,
4.228448483,-132.7013903,4.228448483,-105.0860533,
4.229049582,-152.6016782,4.229049582,-127.2390421,
4.229649851,-138.3593479,4.229649851,-113.5577629,
4.230249292,-133.1653906,4.230249292,-107.1951637,
4.230847906,-138.6705825,4.230847906,-110.068711,
4.231445696,-149.7429121,4.231445696,-125.3426269,
4.232042664,-150.4084719,4.232042664,-112.2087865,
4.232638813,-131.7279502,4.232638813,-102.0866179,
4.233234145,-130.6394024,4.233234145,-101.4766004,
4.233828662,-139.354289,4.233828662,-109.5043651,
4.234422366,-141.2807048,4.234422366,-120.1691091,
4.23501526,-131.3558425,4.23501526,-102.9494353,
4.235607345,-128.3089738,4.235607345,-99.2989217,
4.236198624,-128.1828032,4.236198624,-102.7132903,
4.236789099,-124.0664144,4.236789099,-105.2650744,
4.237378773,-127.5060331,4.237378773,-109.2277786,
4.237967647,-138.7300059,4.237967647,-114.4961673,
4.238555723,-156.1562363,4.238555723,-118.6861035,
4.239143005,-146.5834408,4.239143005,-137.2645193,
4.239729493,-137.0483604,4.239729493,-111.7191727,
4.24031519,-130.2009428,4.24031519,-103.4297072,
4.240900099,-130.4807701,4.240900099,-103.9619835,
4.241484221,-137.1274919,4.241484221,-113.7177689,
4.242067558,-137.0731077,4.242067558,-116.3826478,
4.242650113,-130.388566,4.242650113,-106.580622,
4.243231887,-129.5941367,4.243231887,-105.3654343,
4.243812883,-136.542237,4.243812883,-115.0701027,
4.244393103,-139.9910843,4.244393103,-122.1507744,
4.244972548,-134.779373,4.244972548,-109.6336558,
4.245551222,-132.9593863,4.245551222,-106.1914489,
4.246129126,-137.4332037,4.246129126,-112.3225539,
4.246706261,-138.1895838,4.246706261,-120.8220768,
4.247282631,-133.375308,4.247282631,-113.3828867,
4.247858237,-131.3879338,4.247858237,-107.8152874,
4.248433081,-134.2701306,4.248433081,-109.9707054,
4.249007165,-139.4872519,4.249007165,-118.9357519,
4.249580491,-138.8279167,4.249580491,-110.1998115,
4.250153061,-131.5594328,4.250153061,-101.7688661,
4.250724877,-131.7829483,4.250724877,-102.3613008,
4.251295942,-138.637111,4.251295942,-111.727346,
4.251866256,-143.8308379,4.251866256,-129.2401734,
4.252435823,-144.7868572,4.252435823,-114.0590418,
4.253004644,-137.3050098,4.253004644,-112.0426234,
4.25357272,-137.690775,4.25357272,-121.853305,
4.254140055,-140.4960114,4.254140055,-127.9257914,
4.254706649,-127.9750609,4.254706649,-111.5462552,
4.255272505,-123.3919983,4.255272505,-106.4610633,
4.255837625,-127.5122793,4.255837625,-110.3812551,
4.25640201,-141.8912046,4.25640201,-125.3530068,
4.256965663,-144.6070624,4.256965663,-115.0493949,
4.257528585,-134.7832206,4.257528585,-107.4427162,
4.258090779,-134.7071076,4.258090779,-109.9190771,
4.258652246,-141.7602152,4.258652246,-125.6198253,
4.259212988,-148.479625,4.259212988,-134.0126899,
4.259773006,-144.6456098,4.259773006,-125.0129827,
4.260332304,-142.5359321,4.260332304,-124.266266,
4.260890882,-147.4920801,4.260890882,-128.171523,
4.261448743,-133.2964007,4.261448743,-108.6140532,
4.262005888,-121.3181746,4.262005888,-94.6093656,
4.262562319,-118.9957469,4.262562319,-91.73321389,
4.263118038,-125.4802167,4.263118038,-98.06639347,
4.263673047,-146.4223693,4.263673047,-119.8981956,
4.264227348,-141.4243865,4.264227348,-110.0777048,
4.264780942,-136.3822569,4.264780942,-104.8768053,
4.265333831,-140.9639526,4.265333831,-109.4679629,
4.265886017,-146.1201413,4.265886017,-124.0406804,
4.266437503,-128.8393616,4.266437503,-100.5512311,
4.266988288,-120.0710996,4.266988288,-92.16099735,
4.267538376,-121.2481737,4.267538376,-93.50191362,
4.268087769,-130.1062059,4.268087769,-104.4240649,
4.268636467,-140.6625472,4.268636467,-126.4656267,
4.269184472,-139.3724431,4.269184472,-111.9200432,
4.269731787,-134.9919333,4.269731787,-110.6800437,
4.270278414,-141.1416099,4.270278414,-118.5731955,
4.270824353,-155.5881885,4.270824353,-128.4037943,
4.271369606,-140.9868954,4.271369606,-109.5560198,
4.271914176,-141.6209414,4.271914176,-106.2141579,
4.272458064,-129.8391767,4.272458064,-127.408107,
4.273001272,-123.6269775,4.273001272,-109.0416272,
4.273543801,-127.5260295,4.273543801,-113.8056402,
4.274085653,-139.589193,4.274085653,-126.3651961,
4.27462683,-154.556339,4.27462683,-123.4969945,
4.275167334,-153.8749508,4.275167334,-125.4069667,
4.275707165,-146.8437254,4.275707165,-128.2090035,
4.276246327,-145.4082602,4.276246327,-127.3040473,
4.27678482,-141.7091184,4.27678482,-125.9305917,
4.277322646,-141.2105012,4.277322646,-123.2931657,
4.277859807,-141.3379566,4.277859807,-118.1786252,
4.278396304,-135.909227,4.278396304,-110.8533718,
4.278932139,-136.7923142,4.278932139,-110.6358682,
4.279467314,-151.5554324,4.279467314,-120.6312423,
4.280001831,-137.3815362,4.280001831,-112.5055778,
4.28053569,-124.399448,4.28053569,-98.23966336,
4.281068894,-121.2586895,4.281068894,-94.4988782,
4.281601444,-126.6998332,4.281601444,-99.6063962,
4.282133342,-139.2196061,4.282133342,-116.5179342,
4.282664589,-151.0363064,4.282664589,-113.0268678,
4.283195187,-136.7455378,4.283195187,-105.5250272,
4.283725137,-138.5358178,4.283725137,-107.5552194,
4.284254442,-153.3249014,4.284254442,-118.1095349,
4.284783103,-138.9139764,4.284783103,-114.0998909,
4.28531112,-130.0429678,4.28531112,-103.5627627,
4.285838497,-130.9255382,4.285838497,-103.9771178,
4.286365234,-142.374258,4.286365234,-115.845782,
4.286891332,-150.0743912,4.286891332,-128.0059608,
4.287416795,-139.0121733,4.287416795,-111.3812453,
4.287941622,-137.3529536,4.287941622,-108.8062587,
4.288465816,-145.4369463,4.288465816,-114.7500456,
4.288989377,-162.9590714,4.288989377,-126.4428173,
4.289512309,-134.0778208,4.289512309,-121.7935893,
4.290034611,-126.8575436,4.290034611,-113.5219913,
4.290556286,-128.5050839,4.290556286,-114.0558209,
4.291077336,-135.0361536,4.291077336,-119.1080416,
4.291597761,-139.5448851,4.291597761,-116.7244334,
4.292117563,-135.4850509,4.292117563,-109.7833506,
4.292636743,-133.2435843,4.292636743,-110.7084078,
4.293155304,-139.9792997,4.293155304,-119.835729,
4.293673246,-143.3806188,4.293673246,-119.5495418,
4.294190571,-131.0526597,4.294190571,-110.6618554,
4.294707281,-129.3840524,4.294707281,-110.4863253,
4.295223377,-137.6166503,4.295223377,-119.946783,
4.29573886,-144.420857,4.29573886,-118.584694,
4.296253732,-133.8036404,4.296253732,-105.576928,
4.296767994,-131.3188443,4.296767994,-102.8912139,
4.297281648,-138.0975552,4.297281648,-109.0318581,
4.297794695,-144.3207881,4.297794695,-116.7793763,
4.298307137,-133.0296929,4.298307137,-105.4794342,
4.298818975,-129.560728,4.298818975,-100.9145807,
4.299330211,-133.9010678,4.299330211,-104.8473479,
4.299840845,-146.8574323,4.299840845,-120.7431418,
4.30035088,-132.1282681,4.30035088,-107.926257,
4.300860316,-124.4371341,4.300860316,-99.79133057,
4.301369156,-126.3274049,4.301369156,-101.395278,
4.3018774,-140.1675751,4.3018774,-114.0047604,
4.30238505,-137.3984915,4.30238505,-108.0478464,
4.302892107,-124.980334,4.302892107,-96.89603239,
4.303398573,-123.034449,4.303398573,-95.83838281,
4.303904449,-128.6624084,4.303904449,-104.2258007,
4.304409736,-137.6963939,4.304409736,-127.6842291,
4.304914437,-139.0868714,4.304914437,-110.3951322,
4.305418551,-136.61284,4.305418551,-107.775751,
4.305922081,-135.7431355,4.305922081,-115.1807912,
4.306425028,-130.4866114,4.306425028,-118.0995742,
4.306927393,-131.7116366,4.306927393,-106.3109417,
4.307429177,-127.4040299,4.307429177,-100.324309,
4.307930383,-131.0416646,4.307930383,-103.8765939,
4.30843101,-146.0828845,4.30843101,-123.3720508,
4.308931062,-141.9698844,4.308931062,-121.5324835,
4.309430538,-135.8853399,4.309430538,-117.7980132,
4.30992944,-137.2510848,4.30992944,-118.4417939,
4.31042777,-149.2239887,4.31042777,-126.8324848,
4.310925529,-145.5392756,4.310925529,-120.153071,
4.311422718,-134.7140389,4.311422718,-110.8048252,
4.311919338,-132.3372719,4.311919338,-110.0582582,
4.312415391,-137.5719678,4.312415391,-117.5579194,
4.312910878,-142.4558273,4.312910878,-123.8841345,
4.313405801,-136.4623134,4.313405801,-113.8499547,
4.31390016,-134.7060475,4.31390016,-110.7089856,
4.314393957,-141.4616694,4.314393957,-116.6058588,
4.314887193,-146.4534844,4.314887193,-120.5542855,
4.31537987,-129.903453,4.31537987,-102.0263699,
4.315871989,-122.3134689,4.315871989,-95.45948155,
4.31636355,-124.8210764,4.31636355,-98.24540148,
4.316854556,-140.8509804,4.316854556,-112.4618707,
4.317345007,-137.6080015,4.317345007,-115.2178643,
4.317834905,-131.9272945,4.317834905,-107.4368706,
4.318324251,-133.9534758,4.318324251,-108.4440882,
4.318813046,-144.908643,4.318813046,-119.8512897,
4.319301292,-140.5391886,4.319301292,-114.9449354,
4.319788989,-129.0795222,4.319788989,-101.7652001,
4.320276139,-126.6066004,4.320276139,-99.43004537,
4.320762744,-131.9607592,4.320762744,-106.0002728,
4.321248804,-143.8277552,4.321248804,-133.7140665,
4.32173432,-147.8661738,4.32173432,-111.3507857,
4.322219295,-139.7062664,4.322219295,-106.4651022,
4.322703728,-145.1302332,4.322703728,-110.1407399,
4.323187622,-150.2724287,4.323187622,-122.1323478,
4.323670977,-138.4055494,4.323670977,-114.5509446,
4.324153795,-129.4176601,4.324153795,-106.1635274,
4.324636076,-129.9026149,4.324636076,-107.8021162,
4.325117823,-136.1128345,4.325117823,-118.6441863,
4.325599035,-142.5655839,4.325599035,-134.8461502,
4.326079716,-144.877149,4.326079716,-121.7362633,
4.326559864,-152.4858833,4.326559864,-121.8137409,
4.327039483,-146.7051685,4.327039483,-130.2977039,
4.327518572,-141.0941969,4.327518572,-120.0439605,
4.327997134,-134.8959439,4.327997134,-109.152448,
4.328475168,-134.6392522,4.328475168,-106.8536556,
4.328952677,-146.2060248,4.328952677,-113.7521721,
4.329429662,-151.1539585,4.329429662,-132.8308536,
4.329906123,-146.2568292,4.329906123,-114.2148151,
4.330382063,-137.1673145,4.330382063,-109.064948,
4.330857481,-137.0856938,4.330857481,-112.0161931,
4.331332379,-144.0763259,4.331332379,-120.0396358,
4.331806759,-141.2273176,4.331806759,-122.7391444,
4.332280621,-137.9380493,4.332280621,-118.0685231,
4.332753966,-141.2272689,4.332753966,-120.3597151,
4.333226796,-144.1267669,4.333226796,-132.587611,
4.333699112,-140.5931984,4.333699112,-136.5365938,
4.334170915,-141.3901455,4.334170915,-124.513198,
4.334642206,-143.5318897,4.334642206,-124.83476,
4.335112986,-145.5042204,4.335112986,-127.2945963,
4.335583256,-138.564798,4.335583256,-117.7314147,
4.336053018,-129.5750379,4.336053018,-104.0420655,
4.336522272,-126.4506116,4.336522272,-100.9087143,
4.336991019,-130.4243317,4.336991019,-106.6000641,
4.337459261,-137.7552027,4.337459261,-122.8113318,
4.337926999,-141.5752395,4.337926999,-126.9058733,
4.338394234,-141.3425982,4.338394234,-120.6894127,
4.338860966,-142.7823865,4.338860966,-121.9143003,
4.339327197,-150.7953065,4.339327197,-128.3958024,
4.339792929,-133.8272384,4.339792929,-106.1730628,
4.340258161,-124.2875961,4.340258161,-97.45867979,
4.340722896,-124.3529611,4.340722896,-98.0464273,
4.341187134,-133.190953,4.341187134,-107.6515438,
4.341650876,-139.2318657,4.341650876,-113.037676,
4.342114123,-129.6166084,4.342114123,-103.3188476,
4.342576877,-127.0128022,4.342576877,-101.9041798,
4.343039139,-133.0503695,4.343039139,-110.2134487,
4.343500908,-151.4122936,4.343500908,-121.7803216,
4.343962188,-137.0902157,4.343962188,-107.5462519,
4.344422978,-132.0999309,4.344422978,-103.9324069,
4.344883279,-134.1827256,4.344883279,-108.7999854,
4.345343094,-136.5200085,4.345343094,-120.0809842,
4.345802421,-140.989951,4.345802421,-120.7769676,
4.346261264,-139.8646976,4.346261264,-113.2216967,
4.346719622,-138.7141147,4.346719622,-115.8055959,
4.347177497,-145.4496304,4.347177497,-135.7520771,
4.34763489,-145.2622295,4.34763489,-121.7812822,
4.348091802,-135.8207693,4.348091802,-110.422103,
4.348548233,-137.6611798,4.348548233,-110.9356603,
4.349004186,-153.9479226,4.349004186,-124.1006163,
4.34945966,-141.5859028,4.34945966,-123.7211682,
4.349914657,-136.0998661,4.349914657,-115.6630171,
4.350369177,-134.2419627,4.350369177,-113.8623564,
4.350823223,-139.0492538,4.350823223,-120.3888234,
4.351276794,-142.1947456,4.351276794,-131.3305273,
4.351729892,-135.1342713,4.351729892,-125.292247,
4.352182518,-135.3054843,4.352182518,-124.3826815,
4.352634673,-142.3356151,4.352634673,-128.1543108,
4.353086357,-144.8540177,4.353086357,-133.9924056,
4.353537572,-138.9945833,4.353537572,-117.0343386,
4.353988319,-136.8221774,4.353988319,-110.2723313,
4.354438598,-139.8804779,4.354438598,-111.9846628,
4.354888411,-149.7935904,4.354888411,-120.639581,
4.355337759,-137.2773155,4.355337759,-110.0699052,
4.355786642,-127.1007379,4.355786642,-100.8098118,
4.356235062,-127.0930265,4.356235062,-100.700225,
4.356683019,-139.7639527,4.356683019,-110.5648736,
4.357130515,-138.3325517,4.357130515,-120.4494618,
4.35757755,-133.4721774,4.35757755,-108.574883,
4.358024125,-132.3660288,4.358024125,-106.3337964,
4.358470242,-138.9432086,4.358470242,-113.0640053,
4.358915901,-147.7387931,4.358915901,-123.7837036,
4.359361103,-137.6016668,4.359361103,-110.6852885,
4.359805849,-131.5936986,4.359805849,-105.7463223,
4.36025014,-134.0864834,4.36025014,-109.7996315,
4.360693977,-142.1399042,4.360693977,-123.3620906,
4.361137361,-144.726228,4.361137361,-135.8352929,
4.361580292,-143.1879699,4.361580292,-121.972875,
4.362022773,-146.9838718,4.362022773,-122.4718445,
4.362464803,-146.200302,4.362464803,-127.1399143,
4.362906384,-144.9822736,4.362906384,-126.7304544,
4.363347516,-139.8941721,4.363347516,-119.687871,
4.3637882,-140.0422443,4.3637882,-118.6689156,
4.364228438,-146.6376637,4.364228438,-125.3647409,
4.36466823,-148.5679659,4.36466823,-121.0952214,
4.365107577,-137.9091855,4.365107577,-107.1782538,
4.36554648,-131.6727141,4.36554648,-103.5454584,
4.36598494,-132.9209833,4.36598494,-108.2974737,
4.366422957,-134.3415497,4.366422957,-119.7455072,
4.366860534,-139.0450858,4.366860534,-115.0064729,
4.367297669,-133.5962939,4.367297669,-109.3381623,
4.367734366,-136.4926443,4.367734366,-111.9558717,
4.368170623,-155.3166106,4.368170623,-121.0677684,
4.368606443,-136.8726701,4.368606443,-110.3057917,
4.369041826,-127.2393891,4.369041826,-102.1650759,
4.369476773,-127.3259507,4.369476773,-103.0381947,
4.369911285,-134.9017433,4.369911285,-113.558071,
4.370345363,-143.247449,4.370345363,-130.5657938,
4.370779007,-138.9294864,4.370779007,-126.0390397,
4.371212218,-140.3745921,4.371212218,-127.2709227,
4.371644998,-146.3736546,4.371644998,-150.6124353,
4.372077347,-142.66844,4.372077347,-131.2732341,
4.372509266,-135.760772,4.372509266,-114.9524957,
4.372940756,-132.3382336,4.372940756,-110.7553525,
4.373371817,-136.0552389,4.373371817,-116.4187794,
4.373802451,-143.5667581,4.373802451,-129.0972935,
4.374232659,-136.3295357,4.374232659,-119.2236661,
4.374662441,-134.1960922,4.374662441,-114.0064225,
4.375091798,-146.0696196,4.375091798,-117.3755989,
4.37552073,-139.440449,4.37552073,-127.5031803,
4.37594924,-138.855543,4.37594924,-118.5121338,
4.376377327,-132.8137354,4.376377327,-109.4360255,
4.376804993,-134.0868368,4.376804993,-109.9885198,
4.377232238,-144.5611625,4.377232238,-120.8380876,
4.377659063,-148.1514048,4.377659063,-123.7806574,
4.378085469,-142.5628452,4.378085469,-112.1132401,
4.378511457,-139.0796293,4.378511457,-110.511689,
4.378937027,-144.7834425,4.378937027,-118.5333978,
4.379362181,-145.1758126,4.379362181,-129.4922022,
4.379786919,-134.6763003,4.379786919,-115.7245457,
4.380211242,-131.2109083,4.380211242,-110.990203,
4.38063515,-136.2578319,4.38063515,-114.8262451,
4.381058646,-142.5723452,4.381058646,-122.7626331,
4.381481729,-130.746125,4.381481729,-105.4720004,
4.3819044,-123.8149556,4.3819044,-98.31304291,
4.38232666,-126.4254355,4.38232666,-100.3003182,
4.38274851,-143.7985141,4.38274851,-112.5979539,
4.38316995,-144.0668851,4.38316995,-115.0102003,
4.383590982,-129.9635414,4.383590982,-105.2113644,
4.384011607,-130.7005932,4.384011607,-105.2106396,
4.384431824,-150.5438315,4.384431824,-115.127591,
4.384851635,-134.8412603,4.384851635,-115.7848315,
4.38527104,-125.4286571,4.38527104,-102.3515201,
4.385690041,-123.2546544,4.385690041,-99.79667889,
4.386108639,-130.4199101,4.386108639,-106.8690406,
4.386526833,-159.3677058,4.386526833,-124.7201758,
